"master_row_id","source_track","company_display_name","ats_company_key","resolver_company_key","source_kind","ats_provider","ats_board_slug","careers_url_canonical","homepage_url","domain","ingestion_status","promotion_source","promoted_at","approval_rule_set"
"html:cm-0328","html_resolver","Swoop Aero","","cm-0328","html_custom","","","https://swoop.aero/careers","https://swoop.aero/","swoop.aero","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0330","html_resolver","Teal Drones (Red Cat)","","cm-0330","html_custom","","","https://tealdrones.com/careers","https://tealdrones.com/","tealdrones.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0331","html_resolver","Tekever","","cm-0331","html_custom","","","https://www.tekever.com/why-us","https://tekever.com/","tekever.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0333","html_resolver","Terra Drone Arabia","","cm-0333","html_custom","","","https://terra-drone.com.sa/","https://terra-drone.com.sa/","terra-drone.com.sa","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0334","html_resolver","Terra Drone Indonesia","","cm-0334","html_custom","","","https://terra-drone.co.id/wp-content/uploads/2026/01/Careers.png","https://terra-drone.co.id/","terra-drone.co.id","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0336","html_resolver","Thales","","cm-0336","html_custom","","","https://www.thalesgroup.com/careers","https://www.thalesgroup.com/","thalesgroup.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0338","html_resolver","UAV Coach","","cm-0338","html_custom","","","https://uavcoach.com/careers","https://uavcoach.com/","uavcoach.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0339","html_resolver","UAV Factory","","cm-0339","html_custom","","","https://rdw.com/","https://www.uavfactory.com/","uavfactory.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0340","html_resolver","UAV Navigation (Grupo Oesía)","","cm-0340","html_custom","","","https://uavnavigation.com/company/careers","https://uavnavigation.com/","uavnavigation.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0341","html_resolver","UAV Works","","cm-0341","html_custom","","","https://www.aisc.aero/cart","https://uavworks.com/","uavworks.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0342","html_resolver","UAVenture","","cm-0342","html_custom","","","http://uaventure.com/careers","https://uaventure.com/","uaventure.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0343","html_resolver","uAvionix","","cm-0343","html_custom","","","https://uavionix.com/company/careers","https://uavionix.com/","uavionix.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0344","html_resolver","UAVIQ","","cm-0344","html_custom","","","https://www.uaviq.com/en/blog","https://uaviq.com/","uaviq.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0345","html_resolver","UAVOS","","cm-0345","html_custom","","","https://www.uavos.com/","https://uavos.com/","uavos.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0346","html_resolver","UgCS (SPH Engineering)","","cm-0346","html_custom","","","https://jobs.sphengineering.com/jobs","https://ugcs.com/","ugcs.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0347","html_resolver","Ukrspecsystems Group","","cm-0347","html_custom","","","https://ukrspecsystems.com/","https://ukrspecsystems.com/","ukrspecsystems.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0348","html_resolver","Unifly","","cm-0348","html_custom","","","https://www.unifly.aero/careers","https://unifly.aero/","unifly.aero","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0349","html_resolver","Unitree Robotics","","cm-0349","html_custom","","","https://www.unitree.com/position","https://unitree.com/","unitree.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0350","html_resolver","Unmanned Life","","cm-0350","html_custom","","","https://unmanned.life/careers","https://unmanned.life/","unmanned.life","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0351","html_resolver","Unmanned Valley","","cm-0351","html_custom","","","https://unmannedvalley.nl/","https://unmannedvalley.nl/","unmannedvalley.nl","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0352","html_resolver","Vertical Aerospace","","cm-0352","html_custom","","","https://vertical-aerospace.com/careers","https://vertical-aerospace.com/","vertical-aerospace.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0355","html_resolver","Volatus Aerospace Corp","","cm-0355","html_custom","","","https://volatusaerospace.com/5-things-you-need-to-know-when-hiring-a-drone-services-company","https://volatusaerospace.com/","volatusaerospace.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0356","html_resolver","Volocopter","","cm-0356","html_custom","","","https://www.volocopter.com/en/careers","https://www.volocopter.com/","volocopter.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0358","html_resolver","Wing","","cm-0358","html_custom","","","https://wing.com/careers","https://wing.com/","wing.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0359","html_resolver","Wingcopter","","cm-0359","html_custom","","","https://wingcopter.com/careers","https://wingcopter.com/","wingcopter.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0361","html_resolver","WingXpand","","cm-0361","html_custom","","","https://www.wingxpand.com/careers","https://wingxpand.com/","wingxpand.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0363","html_resolver","Xwing","","cm-0363","html_custom","","","https://www.xwing.com/careers","https://xwing.com/","xwing.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0365","html_resolver","Yuneec","","cm-0365","html_custom","","","https://yuneec.com/","https://yuneec.com/","yuneec.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0367","html_resolver","Zero Zero Robotics","","cm-0367","html_custom","","","https://zerorobotics.io/careers","https://zerorobotics.io/","zerorobotics.io","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
"html:cm-0369","html_resolver","Zipline","","cm-0369","html_custom","","","https://www.zipline.com/careers","https://flyzipline.com/","flyzipline.com","promoted","html:routing_relaxed_v1","2026-04-11T16:18:24.132Z","html_relaxed_v1"
